@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
1320,'','gc() is undefined\n'
1318,'','Do not build the offline cache database in DEBUG mode\n'
1317,'','Correct commit date\n'
1316,'','Use the correct path for bookmarks icons.\n'
1314,'','[l10n] properly switch homescreen locale + expose Greek, Italian, Spanish\n• settings: expose the three new locales have been contributed: Greek (el), Italian (it), Spanish (es);\r\n• homescreen: properly switch locale.'
1310,'','Add Marionette JS Client, upgrade test-agent, Add CROS support to marionette proxy\nThere are some known issues /w unit tests there is no support for running tests in the same domain of the app.\r\nThat is coming soon.\r\n\r\nThere is also strict error warnings that need to be resolved upstream for mocha (test runner) and chai (assertions).'
1309,'','Started work on browser global history\nA very simple first implementation to store "locations" & "visits" in IndexedDB. No UI yet.'
1308,'','Adding basic support for video subtitles in the video player app\nSubtitles for the Mozilla Manifesto video are provided for testing/showcase of the feature.\r\nSubtitles are stored as a JSON file.\r\nIt would be nice to fetch subtitles from UniversalSubtitles.org in the future. '
1306,'','redo gesture support for the gallery app\nThis pull request changes the way gestures are handled in the Gallery app. Previously it handled 1-finger pan gestures with completely different code than it used for 2-finger pinch gestures. But this lead to very difficult bugs.  So the new approach integrates all gesture handling in one place, GestureDetector.js. I think this is a much better way to handle it, and I\'m hopeful that we\'ll be able to use GestureDetector.js elsewhere in Gaia.\r\n\r\nOne of the newly supported gestures is "dbltap", and the gallery now zooms in and out on dbltab, which is nice on the desktop where we can\'t do pinch-to-zoom.\r\n\r\nThis pull request also includes a few minor CSS tweaks and some slightly resized images.'
1303,'','Greek Keyboard Layout and Locales\nAdding the Greek keyboard layout and changing properly\r\nthe settings and the locales.'
1300,'','Push user.js in the original profile folder if needed\n'
1299,'','Make sure to start gaia even if bug 748896 has not landed\n'
1298,'','Rename homescreen->launcher, sytem->homescreen\n'
1295,'',"Datepicker for Gaia keyboard and due date for tasks app\nNeeds B2G to return 'date' type for input to work. I've been told we can expect to have it in few months. It can be tested forcing the type in the showIME function.\r\n\r\nI don't know if the integration with the calendar is ok, and I couldn't make the return 'keys' to work. I hope we can fix this in this pull request."
1294,'','[l10n] new Italian locale + updated German locale\nno code involved'
1290,'','Tool for inserting lots of fake contacts into the database\nI spoke to Etienne about building this, and he seemed to agree that it\'d be a good start for our Contacts app development.\r\n\r\nI\'ve added a quick-n-dirty tool to the "uitests" app that inserts a large number (~500) of fake contacts into the database.\r\n\r\nA few things to note:\r\n* I generated the JSON list of fake contacts using the service at http://www.fakenamegenerator.com.  According to [their license](http://www.fakenamegenerator.com/license.php), I can choose to license the content I generated under either the GPLV3 or the [Creative Commons Attribution-Share Alike 3.0](http://creativecommons.org/licenses/by-sa/3.0/us/).  I chose the latter.  Let me know if that\'s a problem.\r\n* I wasn\'t sure if the UI Tests app was the right place to put this tool.  Let me know if there\'s a better place, or if I should generate a new "Contacts testing" app.\r\n\r\nAll feedback welcome.'
1289,'',"Implementing the call screen with an attention screen.\nThis pull request introduce the notion of attention screen (aka priority 1 notification or fullscreen notification) and uses it to implement a call-screen.\n\nThis pull request will also close:\n*  #502\n*  #1216\n*  #1217\n*  #1574\n* #1289\n* #1602\n\n\nWhich is pretty awesome.\n\nSo let's get some feedback/followup on this before the platform patch lands :)\n\n\nPS: quick sneak peek at the result here -> https://www.dropbox.com/s/hnby51wvjwbcrug/separate-call-screen.mov"
1288,'','Fix error where trying to close an non-existent connection causes http r...\n...equest to fail.'
1286,'','[l10n] Greek Localization\nno code involved.'
1285,'','Marionette HTTP Proxy extension for httpd\nAdds marionette proxy for httpd. Also fixes httpd itself its marked only to work upto firefox 14 we are now on 15. The proxy will only work for b2g desktop and b2g desktop + port forwarded phones. '
1283,'','Remove fallback originally purposed in #1106\nthe fallback originally purposed in #1106 will not work at this point. this pull request backs it out. \r\nI think we should encourage people to use firefox nightly /w the profile generation instead of using a fallback for older firefox.'
1280,'','Spanish locale + various fixes in the German and Russian locales\nno code involved.'
1279,'','Move some .js file used for building into build/\n'
1278,'','SMS: Added Turkish translate.\n'
1277,'','Separate the system application from the homescreen application.\nThis should make it easier to replace the homescreen application. Now it is only a pannable area that list applications and that listen a few settings. The rest lives in a system application that is started with Gaia.\r\n\r\nThis is not perfect but most of the rest is code cleanup that does not really belong to this change.'
1275,'','Remove favicon placeholder and refactor progress bar as defined by UX. W...\n...ill need further visual design input. Closes #1186'
1274,'','Quotation marks should also be escaped here\nFix #1249 again.'
1273,'','Spanish translation added.\n'
1272,'','Update Zhuyin database with upstream data\nMcBopomofo commit cdf18b0b0d067e3aa43eac42cf6991011af5ed33\r\n\r\nData only commit, no review needed.'
1264,'','German translation updated or added where needed\n'
1263,'','Updated German translation\n'
1261,'','Update to use the new WebMobileConnection API\nWebMobileConnection API has officially landed in m-c (https://bugzilla.mozilla.org/show_bug.cgi?id=729173), so when it trickles to B2G, we need to update Gaia to the new API.'
1258,'','escape message test and names in HTML\nFix #1249'
1256,'','add one more screen to UI Tests Application\n'
1254,'',"pinch-to-zoom gestures for the gallery app\nFinally!\r\n\r\nNote that you can't test this on the desktop; it requires two-finger gestures.\r\n\r\nIt was surprisingly hard to get this right.  But there are lots of comments in the code explaining how it works."
1253,'','Email app ui for Gaia\nOne of first prototypes of Gaia Mail app. Now has basic first screen with login form and screen with list of messages, of course fakes.'
1252,'',"Use TestAgent unit test framework\nTestAgent (https://github.com/lightsofapollo/js-test-agent) is the unit test framework project I have been working on.\r\n\r\nIt uses - http://visionmedia.github.com/mocha/ for the test runner and provides\r\nan easy interface to add and run your tests with only a browser.\r\n\r\nThere is also a server component which is option but provides a file watcher (you make a change in a test or implementation) which runs tests in the browser and reports back to you in the console and growl if you have it installed.\r\n\r\nI have tried to keep the footprint light while providing all the features I think make testing productive for a developer. There is a test app (test-agent) which provides an example of howto use it.\r\n\r\nGist instructions as well -- https://gist.github.com/2416883\r\n\r\nNote: I didn't include an assertion library in this pull request\r\n\r\nLet me know what you think\r\n\r\n- James"
1251,'',"Added go & refresh buttons to browser top bar\nAlso removed getters.\r\n\r\nThere's some commented out code here for the overflow menu because the menu is currently empty now the refresh button has moved. It will be populated soon with bookmark & settings but if you really want I can temporarily remove the code.\r\n\r\nCloses #1221"
1250,'','The background services iframes were making a tiny gray dot\n...at the top left corner of the homescreen.'
1248,'',"Define a public WindowManager.kill(origin) function for mdas' tests\nThis is a one-line change that exports an existing function in apps/homescreen/js/window_manager.js so that it can be used for writing tests.  We already had WindowManager.launch(origin) to start an app. Now we have WindowManager.kill(origin) to kill a running app.\r\n\r\nmdas reports that this change works for her, so I'm just going to go ahead and land it."
1247,'',"Dialer background service\nWe need to use the permissions declared in the `manifest.json` files for this to work.\r\n\r\nThis pull request:\r\n* updates the `user.js` generation script\r\n* pushes the `user.js` to the device on `make install-gaia`\r\n\r\nWe'll need https://bugzilla.mozilla.org/show_bug.cgi?id=746121 to land for this `user.js` to be used though."
1246,'','Dont show notification if the screen is locked, fix #1224\n'
1243,'','Support for EAP-TLS and EAP-PEAP in WiFi settings\nPatches to Gaia that allows to configure EAP-TLS and EAP-PEAP. See also https://bugzilla.mozilla.org/show_bug.cgi?id=745468'
1241,'','Initial Web Activities support\nNot to pull in right now, but useful to test with https://bugzilla.mozilla.org/show_bug.cgi?id=715814'
1240,'','Locale\nSmall fixes of Russian locale\r\n'
1239,'','Added some style to the tasks application (was #1202)\n- Added some style to the tasks application.  \r\n- Changed functionality to only show the delete button on an existing task and not a new one.  \r\n- Updated validation to make task name required. Currently it is closing the new task screen.'
1226,'','[wifi] getting ready for the XHR-like API\nThis patch will be required when [bug 740079](https://bugzilla.mozilla.org/show_bug.cgi?id=740079) and [bug 745114](https://bugzilla.mozilla.org/show_bug.cgi?id=745114) land.'
1220,'',"[wifi] don't ask for a password on known networks\n"
1219,'','change the way offline cache updates are handled\nwe used to force an application reload when an updateready event was received.\r\n\r\nThis pull request displays a notification, and then does the reload when and if the user clicks on the notification.  Ideally, once we have confirm() dialogs, I\'d have the notification trigger a confirm() before reloading.\r\n\r\nI\'ve tested this on the Galaxy S2.  It works if the app being updated is the current app.  If there is some other app "on top", then the notification click never gets delivered....  I haven\'t looked into why that is.\r\n\r\nBut for now, even partially working, this is better than the old behavior.\r\n\r\nThis addresses issue #1204\r\n\r\n@cgjones @vingtetun what do you think?'
1218,'','Add Android.mk\nThis allows integrating gaia into the normal android build process.'
1214,'','Fix typo in preferences.js\n'
1213,'',"Make install-gaia much faster when you don't have much to push, take 2\nNew branch, because undoing a backout is beyond my git ken.  Previous pull request: https://github.com/andreasgal/gaia/pull/1183\r\n\r\nThis tries the new way, and if it fails, falls back to the old way.  The overhead of doing this on devices where it fails should be small compared to the adb push."
1212,'','Backout |make install-gaia| changes because they break the nexus S\n'
1211,'',"[wifi] front-end for 'forgetNetwork()'\nrequires the patch attached to [bug 744417](https://bugzilla.mozilla.org/show_bug.cgi?id=744417)\r\n\r\nWarning, once a network is 'forgotten' it can’t be used any more atm, unless the `/data/wifi/bcm_supp.conf` file is removed on the device."
1210,'',"setTimeout -> window.setTimeout\nTo avoid some lockscreen issue reported by @michaelwu.\r\n\r\nHands off gallery app due to pending #1205 from @davidflanagan\r\n\r\nThe test was `grep -r ' setTimeout' .`. It should not missing other `setTimeout`s."
1209,'','Remove useless scrollbar in sms input; fix #1206\n'
1208,'',"Remove 'new MessagesListener()'\n"
1207,'','Fix for the first run of the install-gaia script\non an empty `/data/local`\r\nJust adding a `--no-run-if-empty` to `xargs` in order to avoid returning\r\na fake file named `-` to the script.'
1205,'',"refactor gallery app in preparation for adding gesture support\nThis pull request is a major rewrite of apps/gallery/js/gallery.js with smaller supporting changes in index.html and gallery.css\r\n\r\nThe code is restructured so it is not inside of a Gallery pseudo-class.  But the biggest structural change is that the app no longer pre-loads all the photos into the document.  Now only three photos (previous, current, next) are in the document at any time, and the panning code and transitions have been competely redone to support that new structure.\r\n\r\nI've also made panning work in the correct direction for RTL languages.\r\n\r\nIts not worth trying to review the individual commits in this pull request... You really have to review the whole gallery.js file.  \r\n\r\nI'm going to keep working on it to add gestures, so this doesn't have to get pulled right now; we could wait 'till the whole thing is done and then just review it once then."
1202,'','Added some style to the tasks application\n- Added some style to the tasks application.  \r\n- Changed functionality to only show the delete button on an existing task and not a new one.  \r\n- Updated validation to make task name required. Currently it is closing the new task screen.'
1201,'','IndexedDB backend for tasks app.\nI added an IndexedDB backend for tasks app so now tasks are persisted from one session to another. This works on Aurora but not on Firefox due to the use of "readwrite" instead of the constant IDBTransaction.READ_WRITE wich is deprecated, I assume in B2G will work.\r\n\r\nI also created \'db.js\' wich is a very simple backend for IndexedDB that eases read-all, put and delete operations and is used by the app. I may update it to be more flexible as I add more features to the app.'
1200,'','Bug #1163\nBug #1163 - Apps are listed in a file. This avoid issues with stale directories.\r\n\r\nAlso this allow ordering them.'
1199,'','Prevent a css warning\n'
1198,'','Background Serivce\nAllow apps to run background services in Gaia.\r\n\r\nUse SMS app as the first example.'
1196,'','Fix some warnings in strict mode\n'
1195,'','Browser bottom toolbar, closes #1167\n'
1194,'','Fixing the clik callback of the missed calls notifications\n'
1193,'','Bufgix for #1179\n'
1190,'','Set up dom.mozApps.whitelist so homescreen works in Firefox desktop nightly\nIn Firefox Nightly, navigator.mozApps.mgmt now seems to use the `dom.mozApps.whitelist` to know what apps can access/set properties like `oninstall` and `getAll`:\r\n\r\nhttp://mxr.mozilla.org/mozilla-central/source/dom/base/Webapps.jsm#54\r\n\r\nThis patch sets up the apps that use mgmt to be in the dom.mozApps.whitelist. Tested with Firefox Nightly 14.0a1 (2012-04-10)\r\n'
1189,'','More JSZhuyin fixes\n'
1188,'','URL hash for UI Test app\n'
1187,'','Use URL hash to move panels in SMS\nUse URL hash to move between panels will help if we have decided to use url to specify which thread we want to read (from the notification, for example)\r\n\r\nAlternatively the hash url can be saved by window manager during reboot (or kill & reopen), to save the "state" of app. Much like "When Firefox exits [show my windows and tabs from the last time]".\r\n\r\nThe code where a new message of a new thread is strange cause we want to update the view with pending message; the url hash only gets updated when the message is actually sent and in the db.'
1185,'','fix homescreen panning in RTL mode\nfixes issue #1180'
1183,'',"Make install-gaia much faster when you don't have much to push\nThis is super-ugly, but it's a difference of 6s versus 45s on my machine.\r\n\r\nI tried to avoid linux-isms, but someone needs to test on mac."
1182,'fabi1cazenave','Locale support for tasks app\nLocale support for tasks app and Spanish translation.'
1181,'','de-dup the pending message; check for empty database\n'
1175,'',"Typo on workaround for installing handlers\nI think there was a typo when trying to workaround this. It ends up on not being able to install apps from the market on b2g desktop nor the homescreen refreshing after an app install.\r\n\r\nBesides the comparison doesn't make much sense if the comments are taken into account."
1171,'','Use curl instead of wget on OSX given that it’s not usually available\n(I’m on OSX.)\r\n\r\nWhile following https://wiki.mozilla.org/B2G/DeveloperPhone my `make install-gaia` build failed because `wget` was not available – it’s sadly not something installed by default.\r\n\r\nThis patch updates the makefile to use `curl` instead, which is always going to be available.'
1170,'','Use curl on Mac OS X for xulrunner downloads\nwget is not installed by default on Mac OS X. This patch uses curl\r\ninstead, which is available.\r\n\r\nSee also: #967 #974'
1169,'','Various animations optimizations\n'
1168,'','de-dup the pending message\nPrevent the received message to showing twice.'
1166,'','Notification (for geolocation)\n'
1165,'','Sending DTMF tones while on a call (#406)\nYou can now recharge your prepaid SIM card from your B2G phone!\r\n\r\nfixing #406'
1164,'','[l10n] Arabic locale: new strings in homescreen & settings\nNo code involved.'
1162,'',"[l10n] localize the 'Save' button in the Dialer app\nFirst case where the element `textContent` is unchanged and where an attribute has to be localized. I had to fix the `mozL10n` object in webapi.js to make it work."
1161,'','Fix an issue generating the webapps.json on Fedora\n\r\nline by line echo.\r\n\r\n(discussed with djf and fabrice)'
1160,'',"fix missing l10n strings in the 'Settings' app\n"
1159,'','Fixing a small regression on the refresh button\n'
1158,'','Browser title support, closes #1117\n'
1157,'',"Browser title support, closes #1117\nThis adds support for titles in the browser app, in the style of Firefox Mobile Nightly. When a page loads the page title is displayed in place of the URL. When the user clicks on the title, the URL is revealed and selected.\r\n\r\nThe title will update if it's changed in the DOM.\r\n\r\nSelecting all the text in the URL bar when it gets focus actually makes it a lot easier to clear the URL bar, so I've backed out the clear button."
1156,'','Prevent some warnings in httpd.js\n'
1155,'',"First version of simple tasks app\nThis is pull request #735 by @Nachete with some nit picking and device fixes.\r\n\r\nWe need to add persistence to this app but I checked with @vingtetun and we can do this in a follow up.\r\n\r\nI'm going to close the other pull request."
1154,'','[settings] "git commit info" and "debug" on the same "About" panel\nThis also changes the “git commit info” a bit in order to display:\r\n\r\n* the UTC date in ISO format on the main line\r\n* the git commit hash on the second line'
1153,'',"add 'make marionette' command\nThis command is similar to the 'make test' command in b2g.\r\n\r\nBy default, it will assume you are already running a b2g instance with marionette. It will check if you have python 2.7, create a virtualenv with all the right packages, and run all the tests in gaia's tests/ directory. You will need to set the MC_DIR environment variable to point to your mozilla-central directory. This is so the make command can find the marionette client package, which is now in m-c.\r\n\r\nIf python 2.7 is not the default python on your system, you can set the PYTHON_27 variable to point to some python2.7 bin on your system, and we'll take care of the rest.\r\n\r\nIf you want to run tests other than those in gaia/tests, you can set TEST_DIRS to be any test ini, file or directory, and those will be run instead. \r\n\r\nIf you'd like the command to launch an instance of b2g on your behalf, you can set the path to the b2g executable in the B2G_BIN variable. We will then launch that executable before running the tests, and terminate it when we finish.\r\n\r\nYou can also change the host and port with MARIONETTE_HOST and MARIONETTE_PORT variables.\r\n\r\n\r\nAs soon as https://bugzilla.mozilla.org/show_bug.cgi?id=742513 lands in m-c, you can start to use this command."
1152,'','Added updates notification - Bug 740720\nThis is the gaia portion of the bug.  See the bug itself for the gecko portion'
1150,'','UI Test app\nA full screen app with iframe canvas to do UI concepts and performance tests.'
1149,'',"Add date stamp to Settings > About\nSo it's more information for QA."
1148,'','Various SMS imporvement\n* Desktop fix\r\n* pending message, remove SMS DB wait\r\n* improve hoz scrolling (with platform bug hack)\r\n* etc.'
1147,'',"remove duplicate 'Arabic' entry in the keyboard layout settings\nThanks @timdream for noticing this one!"
1145,'','[l10n] German locale added to app manifests\nNo code involved.'
1143,'','German locale\n'
1138,'','Just fixing the indentation for the clear url mini feature <eom>\nWhen I have more time ill see if I can get a clear button inline in the URL bar like safari IOS etc.'
1137,'fabi1cazenave','german translation\n'
1136,'',"A quick feature to clear the content of the urlbar and give it focus\nThis was really annoying me as I had to keep deleting one character at a time to enter new full URL's."
1133,'',"l10n string update\nnew 'messages' string in the 'Settings' app + minor corrections.\r\n\r\nNo code involved."
1132,'','Correct the button size (follow up of #1129)\n'
1131,'','Ringing/vibrating when a SMS comes in.\nIt was really missing for my dogfooding needs :)\r\n\r\nThis comes with the due Settings and  l10n update.\r\n\r\nSee https://github.com/fabi1cazenave/gaia-l10n/pull/5 for l10n.'
1130,'','Move screen.enabled/brightness to power manager interface\nAfter https://bugzilla.mozilla.org/show_bug.cgi?id=710135 is landed you will need this change.'
1129,'','Using flexbox to resize send button in the sms app\n(see pull #922)'
1126,'','Implementing the Desktop Notiofication API\nAnd using it for missed-calls!'
1124,'','Loading l10n property files by locale instead of a single file.\nHi,\r\n\r\nJust added the capability of having the l10n translation separated in different files based on locale.\r\n\r\nWith this instead of having a single huge file, we will have as many files as locales supporte, making fast to parse and translate the whole process.\r\n\r\nAlso helps each translator to deal with a specific file, instead of all of them working agains the same one.\r\n\r\nRight now, and trying to keep the compatibility with current code will fallback to the current format if is not able find the file for the specific locale.\r\n\r\nHow it works?\r\n\r\nSimple, same concept that the current system:\r\n\r\n<link rel="resource" type="application/l10n" href="mytranslations/contacts.properties"/>\r\n\r\nWill try to split the resource in path plus name and will try to load the files in this order:\r\n\r\nmytranslations/<your locale here>/contacts.properties\r\nmytranslations/contacts.properties\r\n\r\nThat means that we will have a directory structure under \'mytranslations\' with all supported locales.\r\n\r\nHope this helps!\r\nFrancisco.'
1116,'','Change Settings UI language dynamically\nThis fixes a regression that appeared when we switched to the new mozSettings API.'
1115,'',"Fix problem with Shift key v.s. Symbol keyboard\nThe Caps lock state was kept when switching back from symbol keyboard, but the UI (currently a green LED on Shift key) didn't.\r\n\r\nAlso Shift is responsive to symbol keyboard but it shouldn't.\r\n\r\nThis changeset fix that."
1113,'','Remove index.html since it is useless\n'
1112,'','Remove index.html at the root of the repositoty since it useless\n'
1111,'','Do a separation in the code between applications and bookmarks\nThe code trace a line between some Gaia applications since a lot of the homescreen icons in Gaia are really bookmarks without any special privileges. This change allow let us get rid of the hardcoded webapps.json (and the patch remove all the hardcoded references to gaiamobile,org)'
1110,'','Fix makefile bustage\n'
1109,'','Generate user.js in the profile/ folder\n'
1108,'','Tweak the makefile to start reading manifest.json files and allow http://* and https://* files to load from the Network\n'
1107,'','Display the l10n app name in the Install dialog\n'
1106,'','Enable Apps to load on firefox (11 and older) homescreen\nWorks by creating a shim of navigator.mozApps for desktop ff'
1105,'','Remove unuseful apps that are bookmarks\n'
1104,'','Tiny background fix for the dialer.\n'
1103,'','Put the keyboard on top of the app iframe but below the notification screen\nFix #877'
1102,'',"mkdir -p screenshotdata\nFix #1098 with `mkdir -p` so won't fail even if the dir is there.\r\n\r\n`dd` or `ffmpeg` should not fail even if the files are already there so no checks for them."
1101,'',"Fix issue #997\nLet's use characters available in Open Sans only.\r\n\r\nhttp://www.google.com/webfonts/specimen/Open+Sans"
1100,'','rename mozSms.send to mozSms.sentText\nsee also Mozilla Bugzilla 740698'
1099,'','Fix #1096\nThis should fix the initialize problem with Keyboard settings.\r\n\r\nI should write a test script on keyboard that people should test out completely when they modify any of the related code.'
1095,'','improve the lockscreen unlock animation\nThis changes the physics of unlocking the homescreen.\r\nThe animation is now velocity sensitive, and flicks should work better.\r\n\r\nThis addresses #981\r\n\r\n@clee and @geoelectric does this seem better to you?'
1093,'','IDB API update\n'
1091,'','SettingsAPI usage typo.\n'
1090,'',"Stop tracking generated code.  It's like committing .o files.\nHaven't caught up on newsgroup discussion yet, but the current system is active hurting productivity.  And it's affecting my sanity.\r\n\r\nIt's gotta go.\r\n\r\nWe do something different in a v2."
1089,'','use display none instead of opacity to avoid preloading resources\n'
1088,'',"lazily load the ringtone\n800kb of data, we don't want to load that eagerly"
1087,'',"Removed entries that block 'make offline'\nFixes entries in various manifest files that block make offline "
1086,'','Removes .DS_Store from the manifest file \n'
1081,'','[homescreen] update wifi signal level icons\nsee bug #1056. These new icons look a lot better but they might be still a little too bright / too little contrast. I’ll trust @jcarpenter on this.'
1079,'','Resolve a merge conflict with upstream\n'
1078,'','Resurrecting the tests\nInjecting the webapps and OfflineCache dir into the test profile to make the tests run again.\r\nAnd updating the app origins to reflect the "subdomain switch".\r\n\r\nThe telephony related tests are currently broken but that\'s expected since we have a B2G desktop issue with mozTelephony :)'
1077,'',"make cross-origin homescreen icons work\nThis converts IconGrid to use a real <img> element to display icons rather than using CSS backgroundImage.\r\nThe old CSS technique seems to prevent cross-origin icon display.\r\n\r\ninstalled app icons that are not 112x152 like the built-in icons will look a little funny.  I tried to center them within the icon area and not allow them to exceed the area, but the centering code, didn't seem to take.\r\nThe CSS in homescreen/style/themes/default/homescreen.css needs review.\r\n\r\nIt also fixes the clock icon which was out of date.\r\n\r\nIt fixes a localization bug on app install where it wasn't displaying the app name and was showing undefined instead.\r\n\r\nIt updates the manifest.json files for bookmark apps to give them an absolute URL for their icons.\r\n\r\nUnfortunately, the manifest.json changes seemed to trigger manifest.appcache updates even though the manifest.json doesn't need to be in manifest.appcache.\r\n\r\n"
1076,'',"Reorganize a 'little' bit the Makefile to make it simpler to read\n"
1075,'',"Experimental Market app which wraps Labs' existing (and working) app directory\n"
1071,'','[video] workaround for bug #1062\nSince the appCache update, the media duration is `NaN` or `Infinity`. As the video duration is hardcoded along with the video titles and href, this patch uses this hard-coded value instead of the API one. A proper fix should be done on the platform side.\r\n\r\nSee bug #1062'
1070,'','Fixing the makefile cross-platformability :)\nThis pull request\r\n\r\n* fix a bug on the mac that was causing the creation of `*.appcache-e` files\r\n* ensure that the `sort` order stay the same on the mac and on linux in order to avoid systematic diffs on the manifest files\r\n\r\n\r\nThis has been tested on Mac OS X Lion and Ubuntu 11.10'
1069,'',"Use SettingsListener for keyboard settings for real\nDo this for real this time.\r\n\r\nThe one thing i messed up was the difference between `continue` and `break` in line 46. I thought that was just a nitpick that doesn't worthy of another try out on the phone before push.\r\n\r\nI guess there is a lesson here. Sorry everyone and @cgjones."
1068,'fabi1cazenave','[l10n] new homescreen strings\n'
1067,'','Only show a loading screen for network-bound apps.\n@fabi1cazenave can you review?\r\n\r\nCC @cleemoz @andreasgal'
1066,'','JSZhuyin and IME interaction related update\n'
1064,'','Use SettingsListener for keyboard settings\n'
1061,'','Correctly update views when SMS is sent and received\nFor #929.\r\n\r\nBut `pendingMessage` is still not working.'
1051,'',"Add a Loading... message to iframe before loading the app.\nThis addresses issue #887 is a really simple way.\r\n\r\ncjones doesn't want anything to load into the iframe before the open animation is done because it causes slowdowns, but I'd guess that this short text-only data URL would be okay.\r\n\r\nI'm not sure that it looks good or that we really want this for all apps instead of just bookmark apps, but its here, if we want it.\r\n"
1049,'','fix typo in language setting listener\nThe language setting listener was using evt instead of the value argument.'
1048,'','Fix syntax error in manifest.appcache\nThat allows us to actually update apps, except the homescreen for a yet unknown reason.'
1046,'','Use the latest onsettingchange code from bug 739680\n'
1045,'',"Displaying the actual default values for settings\nNow that the mozSettings API landed we don't have default values for each setting anymore.\r\n\r\n*But* the various apps still use defaults values when the settings haven't been set by the user.\r\n\r\nThis reflects those app defaults on the Settings UI."
1044,'','hide horizontal scrollbar in the Settings app\nshould fix issue #905'
1043,'','Simpler markup to display the date on the lock screen (OCD patch)\nAnd it fixes #971'
1042,'','Update SMS app for more new APIs, and work around what looks like a bug ...\n...in the received-message event handler.'
1041,'','Wifi\nproposed fix for issue #961\r\n\r\nThe wifi signal level icons are a bit too bright. I have an *.xcf file if a designer wants to fix them.'
1038,'','Fixing the white border issue on the crystal skull app\n'
1036,'','Settings fix issue #1034\n'
1035,'','Update SMS app for new SMS API.\n'
1033,'',"Due to a somewhat sudden frame busting issue on the Maps app...\nTaking more a Facebook-y approach to building it.\r\n\r\nWe are loosing the added controls in the process. But removing the callback wasn't enough."
1032,'',"Makefile changes for Mac\nmd5sum isn't defined in macos, so this provides a mac alternative.\r\nAlso, sed -i -e ends up createing backup files with a -e extension on mac, so this changes it to -i '' -e which seems to work better.\r\n\r\nSomeone should test on Linux before landing."
1031,'','Removing sms edit button as ask in #930\nAnd also removing the fake contact profile picture stuffs.'
1030,'','Add UI option to view git hash from which the settings app was "built".  Fixes #859\n'
1029,'','Fix view-source for homescreen and make it go to blank when hidden to av...\n...oid jank.'
1028,'',"Don't turn off screen when call is still active. Fixes #925\n"
1027,'','Turn the source-viewer on/off state into a tri-state, with a third "view...\n...-manifest" state.  This allows us to view the app hash and deduce the version.  Also fixed a couple of paper cut bugs: make viewer show about:blank when it goes inactive, and show the homescreen source.  Fixes #859.'
1026,'','updating manifests after the manifest=... addition\nI forgot to run |make appcache-manifest| in the previous push'
1025,'','Add missing references to manifest.appcache\n'
1024,'','Add a version.txt file to each app, to trigger appcache updates\nWithout that, app updates will only be triggered when adding or removing files to an app'
1023,'',"add basic visiblitychange events back to window manager, and fix the cam...\n...era to respond to them property\r\n\r\n\r\nThis should fix #994, but I don't have a working device to verify that on."
1019,'','Fix maps application\nAnd changed the default location...'
1014,'','Fixing the cleanup of the notifications when the app (dialer/sms) opens\n'
1013,'','Small fix in the sed part of the makefile\n'
1010,'',"Use less hardcoded 'gaiamobile.org' and do not let the wifi to stop Gaia from loading\n"
1009,'',"JSZhuyin update\nLot's lot's of functionality added, it's now a 1300 line Javascript file!\r\n\r\nIt's pretty isolated in a way so feel free to merge it without review."
1008,'','Adding a git ignore for the xulrunner-sdk (maybe mac only)\n'
1007,'','Remove unimplemented features\nThis should fix:\r\n\r\n- #901\r\n- #958\r\n- #924\r\n- #926'
1006,'','force text/plain MIME type for *.properties files\nThis prevents an irritating (though harmless) JS error report that comes up with every page.'
1005,'',"[wifi] don't autoscan networks when the wifi panel isn't active\n"
1004,'','Fix homescreen redirect and appcache manifest generation\n'
1003,'',"Don't turn off screen while video is playing. Fixes #878\n"
1000,'','experimental camera visibility fix\nThis is a possible fix for https://github.com/andreasgal/gaia/issues/994\r\n\r\nMy dev environment is completely broken, though, so I have not tested it.\r\n\r\nAnother approach (better?) would be to restore visibilitychange messages to the homescreen so the camera can track whether it is visible that way.  Note, however, that if we do that, the existing visibility change tracking code that is in the camera app (and is deleted by this pull) is broken: it calls init() repeatedly, which registers event handlers over and over.\r\n\r\n'
999,'',"change app origins in calls to WindowManager.launch()\nThis small patch changes calls to WindowManager.launch() to use new-style origins like 'http://dialer.gaiamobile.org' instead of old-style URLs like '../dialer/dialer.html'.\r\n\r\nUnfortunately, the switch from using app urls to origins makes it difficult to include query strings in the calls to launch, so two of the changes here remove query strings.  This is still better than it was because before this patch the code wouldn't actually launch anything at all.\r\n\r\nThis pull request is completely untested because tonight I don't have a working phone or a working b2g desktop.  And even if I did, I don't have a SIM card, so I never receive the missed call or SMS notifications that trigger these app launches."
974,'',"Mac support for downloading,installing and running xulrunner\nThis fixes #967, I hope.\r\nI'd like someone to test on Linux to make sure I didn't screw up that platform before we pull this.\r\n"
972,'','[l10n] expose Russian in the language settings\nAdd the “Russian” item in the language settings, as proposed in pull #922.\r\n\r\nFixes the text direction issue with the “English (US)” item in RTL mode.'
969,'','[l10n] new homescreen strings translated in Arabic and Chinese\nPure l10n thing, no code involved.'
968,'','wifi improvements\nDirty hack to auto-scan wifi networks every 10s (bug #897) + some code refactoring.'
964,'','[l10n] new homescreen strings\nProper i18nization of the new homescreen strings. Translations will follow later.'
963,'',"Borrow kill-b2g from B2G/Makefile to work when we don't have killall\n"
